paper,url,source,decision,score
s41597-026-07203-5_reference.pdf,https://doi.org/10.1016/j.procs.2024.06.347,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://doi.org/10.5194/dwes-13-29-2020,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://www.eureau.org/14,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://www.academia.edu/42079490,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://doi.org/10.1007/978-0-387-84858-7,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://www.elastic.co/guide/en/machine-learning/current/ml-anomaly-detection-job-types.html,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://www.ibm.com/think/topics/machine-learning-for-anomaly-detection,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://doi.org/10.2307/2281536,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://www.eureau.org/,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://doi.org/10.5281/zenodo.15096167,H2,accepted_h2,100
s41597-026-07203-5_reference.pdf,https://doi.org/10.5281/zenodo.15096167,H2,accepted_h2,100
s41597-026-07203-5_reference.pdf,https://doi.org/10.5281/zenodo.15096167,fallback,accepted_fallback,100
s41597-026-07353-6_reference.pdf,https://zenodo.org/records/14260400/files/1_scripts.zip?download=1,H1,accepted_h1,235
s41597-026-07353-6_reference.pdf,https://essd.copernicus.org/articles/15/5755/2023/essd-15-5755-2023-t01.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://hess.copernicus.org/articles/29/6221/2025/hess-29-6221-2025-t01.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://gmd.copernicus.org/articles/17/7083/2024/gmd-17-7083-2024-t01.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://zenodo.org/records/14260400/files/1_scripts.zip?download=1,H1,accepted_h1,235
s41597-026-07353-6_reference.pdf,https://www.pastas.readthedocs.io,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.5194/hess-23-3603-2019,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1007/s10040-013-0969-0,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1111/gwat.13195,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1007/s10040-023-02759-7,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1029/2025JH000703,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://hess.copernicus.org/articles/21/5293/2017,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://essd.copernicus.org/articles/15/5755/2023/essd-15-5755-2023-t01.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://essd.copernicus.org/articles/15/5755/2023/essd-15-5755-2023-t02.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://essd.copernicus.org/articles/15/5755/2023/essd-15-5755-2023-t03.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://essd.copernicus.org/articles/15/5755/2023/essd-15-5755-2023-t04.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://doi.org/10.1016/j.scitotenv.2020.137042,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://app.readcube.com/library/undefined/item/acdd,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://essd.copernicus.org/preprints/essd-2025-321,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.58154/6Z0Y-DA34,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.31223/X5673T,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1029/2006WR005653,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1007/s10040-006-0136-y,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://tc.copernicus.org/articles/19/4391/2025,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1007/s12665-018-7228-6,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,http://onlinelibrary.wiley.com/doi/10.1029/2004WR003726/abstract,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1029/WR020i006p00727,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://hess.copernicus.org/articles/29/6221/2025/hess-29-6221-2025-t01.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://hess.copernicus.org/articles/29/6221/2025/hess-29-6221-2025-t02.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://doi.org/10.1111/gwat.13474,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://gmd.copernicus.org/articles/17/7083/2024/gmd-17-7083-2024-t01.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://gmd.copernicus.org/articles/17/7083/2024/gmd-17-7083-2024-t02.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://gmd.copernicus.org/articles/17/7083/2024/gmd-17-7083-2024-t03.xlsx,H1,accepted_h1,40
s41597-026-07353-6_reference.pdf,https://www.sciencedirect.com/science/article/pii/S0022169423010624,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://opendata.swiss/de/dataset/geologische-karte-der-schweiz-1-500000,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1371/journal.pone.0169748,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.2909/ddacbd5e-068f-4e52-a596-d606e8de7f40,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://opendata.swiss/de/dataset/hydrogeologische-karte-der-schweiz-grundwasservorkommen-1-500000,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2018WR024418,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1111/gwat.13486,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://www.amtsdruckschriften.bar.admin.ch/detailView.do?id=10045204,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://www.sciencedirect.com/science/article/pii/S0022169422008496,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://boris-portal.unibe.ch/handle/20.500.12422/76902,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.5194/hess-21-5293-2017,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.5194/essd-15-5755-2023,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.5194/essd-2025-321,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.5194/tc-19-4391-2025,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1029/2004WR003726,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.5194/hess-29-6221-2025,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.5194/gmd-17-7083-2024,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1016/j.jhydrol.2023.130120,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1029/2018WR024418,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.1016/j.jhydrol.2022.128277,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://www.hydrol-earth-syst-sci.net/23/3603/2019/hess-23-3603-2019.html,H1,rejected_h1_invalid,0
s41597-026-07353-6_reference.pdf,https://doi.org/10.5281/zenodo.14260400,H2,accepted_h2,100
s41597-026-07353-6_reference.pdf,https://doi.org/10.5281/zenodo.14260400,H2,accepted_h2,100
s41597-026-07353-6_reference.pdf,https://doi.org/10.5281/zenodo,fallback,accepted_fallback,100
s41597-026-07353-6_reference.pdf,https://doi.org/10.5281/zenodo.14260400,fallback,accepted_fallback,100
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/plc-sok-dataset/blob/main/csv/attack_methods.csv,H1,accepted_h1,85
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/ics2matrix/blob/main/ics2matrix.xlsx,H1,accepted_h1,85
usenixsecurity24-appendix-lopez-morales.pdf,https://www.usenix.org/conference/usenixsecurity24/presentation/lopez-morales,H1,rejected_h1_invalid,0
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/plc-sok-dataset/blob/main/csv/attack_methods.csv,H1,accepted_h1,85
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/plc-sok-dataset/blob/main/csv/dataset_papers.csv,H1,accepted_h1,85
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/plc-sok-dataset/blob/main/csv/defense_methods.csv,H1,accepted_h1,85
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/ics2matrix/blob/main/ics2matrix.xlsx,H1,accepted_h1,85
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/ics2matrix/tree/e60ba236a45483bec81b16677b8c71314267f235.A.2.3,H1,rejected_h1_invalid,0
usenixsecurity24-appendix-lopez-morales.pdf,https://secartifacts.github.io/usenixsec2024,H1,rejected_h1_invalid,0
usenixsecurity24-appendix-lopez-morales.pdf,https://www.usenix.org/conference/usenixsecurity24/presentation/lopez-morales,H2,rejected_h2_not_positive,0
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/plc-sok-dataset,H2,rejected_h2_not_positive,0
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/ics2matrix,H2,rejected_h2_not_positive,0
usenixsecurity24-appendix-lopez-morales.pdf,https://www.usenix.org/conference/usenixsecurity24/presentation/lopez-morales,H2,rejected_h2_not_positive,0
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/plc-sok-dataset,H2,rejected_h2_not_positive,0
usenixsecurity24-appendix-lopez-morales.pdf,https://github.com/efrenlopezm/ics2matrix,H2,rejected_h2_not_positive,0
