paper,source,section,page,kind,raw,link,context
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.compbiomed.2021.104349Comput.Biol.Medicine1322021,https://doi.org/10.1016/j.compbiomed.2021.104349Comput.Biol.Medicine1322021,"aging 36, 1550-1560, 10.1109/TMI.2017.2677499(2017).CryoNuSeg:Adatasetfor nuclei instance segmentation of cryosectioned H&E-stained histological images AMahbod 10.1016/j.compbiomed.2021.104349Comput.Biol.Medicine1322021 Mahbod, A. et al. CryoNuSeg: A dataset for nuclei instance segmentation of cryosectioned H&E-stained histological images. Comput. Biol. Medicine 132, 104349, 1"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.compbiomed.2021.104349(2021).Hover-Net:Simultaneoussegmentationand,https://doi.org/10.1016/j.compbiomed.2021.104349(2021).Hover-Net:Simultaneoussegmentationand,"1 Mahbod, A. et al. CryoNuSeg: A dataset for nuclei instance segmentation of cryosectioned H&E-stained histological images. Comput. Biol. Medicine 132, 104349, 10.1016/j.compbiomed.2021.104349(2021).Hover-Net:Simultaneoussegmentationand classification of nuclei in multi-tissue histology images SGraham 10.1016/j.media.2019.101563Med.ImageAnalysis58101563. 2019 Graham, S. et al. Hover-Net: Simul"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.media.2019.101563Med.ImageAnalysis58101563.,https://doi.org/10.1016/j.media.2019.101563Med.ImageAnalysis58101563,"ine 132, 104349, 10.1016/j.compbiomed.2021.104349(2021).Hover-Net:Simultaneoussegmentationand classification of nuclei in multi-tissue histology images SGraham 10.1016/j.media.2019.101563Med.ImageAnalysis58101563. 2019 Graham, S. et al. Hover-Net: Simultaneous segmentation and classification of nuclei in multi-tissue histology images. Med. Image Analysis 58, 101563, 10.1"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.media.2019.101563(2019).Amulti-organnucleussegmentation,https://doi.org/10.1016/j.media.2019.101563(2019).Amulti-organnucleussegmentation,"563. 2019 Graham, S. et al. Hover-Net: Simultaneous segmentation and classification of nuclei in multi-tissue histology images. Med. Image Analysis 58, 101563, 10.1016/j.media.2019.101563(2019).Amulti-organnucleussegmentation challenge NKumar 10.1109/TMI.2019.2947628IEEETransactionsonMed.Imaging 39 2020 Kumar, N. et al. A multi-organ nucleus segmentation challenge. IEEE Transactions"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/TMI.2019.2947628IEEETransactionsonMed.Imaging,https://doi.org/10.1109/TMI.2019.2947628IEEETransactionsonMed.Imaging,"of nuclei in multi-tissue histology images. Med. Image Analysis 58, 101563, 10.1016/j.media.2019.101563(2019).Amulti-organnucleussegmentation challenge NKumar 10.1109/TMI.2019.2947628IEEETransactionsonMed.Imaging 39 2020 Kumar, N. et al. A multi-organ nucleus segmentation challenge. IEEE Transactions on Med. Imaging 39, 1380-1391, 10.1109/TMI.2019.2947628(2020).KHeGGkio"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/TMI.2019.2947628(2020).KHeGGkioxariPDollár,https://doi.org/10.1109/TMI.2019.2947628(2020).KHeGGkioxariPDollár,"19.2947628IEEETransactionsonMed.Imaging 39 2020 Kumar, N. et al. A multi-organ nucleus segmentation challenge. IEEE Transactions on Med. Imaging 39, 1380-1391, 10.1109/TMI.2019.2947628(2020).KHeGGkioxariPDollár RGirshick R-CnnMask International Conference on Computer Vision IEEE 2017 He, K., Gkioxari, G., Dollár, P. & Girshick, R. Mask R-CNN. In International Conferen"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/TMI.2018.2865709IEEETransactionsonMed.Imaging,https://doi.org/10.1109/TMI.2018.2865709IEEETransactionsonMed.Imaging,"utational Pathology, vol. 156, 20-35 (2021). Segmentation of nuclei in histopathology images by deep regression of the distance map PNaylor MLaé FReyal TWalter 10.1109/TMI.2018.2865709IEEETransactionsonMed.Imaging 38 2019 Naylor, P., Laé, M., Reyal, F. & Walter, T. Segmentation of nuclei in histopathology images by deep regression of the distance map. IEEE Transactions o"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/TMI.2018.2865709(2019).Nucleisegmentationinhistopathology,https://doi.org/10.1109/TMI.2018.2865709(2019).Nucleisegmentationinhistopathology,", Reyal, F. & Walter, T. Segmentation of nuclei in histopathology images by deep regression of the distance map. IEEE Transactions on Med. Imaging 38, 448-459, 10.1109/TMI.2018.2865709(2019).Nucleisegmentationinhistopathology images using deep neural networks PNaylor MLaé FReyal TWalter 10.1109/ISBI.2017.7950669IEEEInternationalSymposiumonBiomedical Imaging 2017 Naylor, P., Laé, M.,"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/ISBI.2017.7950669IEEEInternationalSymposiumonBiomedical,https://doi.org/10.1109/ISBI.2017.7950669IEEEInternationalSymposiumonBiomedical,"ns on Med. Imaging 38, 448-459, 10.1109/TMI.2018.2865709(2019).Nucleisegmentationinhistopathology images using deep neural networks PNaylor MLaé FReyal TWalter 10.1109/ISBI.2017.7950669IEEEInternationalSymposiumonBiomedical Imaging 2017 Naylor, P., Laé, M., Reyal, F. & Walter, T. Nuclei segmentation in histopathology images using deep neural networks. In IEEE International Symposi"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/ISBI.2017.7950669(2017).Tripleu-net:Hematoxylin-awarenuclei,https://doi.org/10.1109/ISBI.2017.7950669(2017).Tripleu-net:Hematoxylin-awarenuclei,"Reyal, F. & Walter, T. Nuclei segmentation in histopathology images using deep neural networks. In IEEE International Symposium on Biomedical Imaging, 933-936, 10.1109/ISBI.2017.7950669(2017).Tripleu-net:Hematoxylin-awarenuclei segmentation with progressive dense feature aggregation BZhao 10.1016/j.media.2020.101786Med.ImageAnalysis65101786. 2020 Zhao, B. et al. Triple u-net: Hematoxy"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.media.2020.101786Med.ImageAnalysis65101786.,https://doi.org/10.1016/j.media.2020.101786Med.ImageAnalysis65101786,"Biomedical Imaging, 933-936, 10.1109/ISBI.2017.7950669(2017).Tripleu-net:Hematoxylin-awarenuclei segmentation with progressive dense feature aggregation BZhao 10.1016/j.media.2020.101786Med.ImageAnalysis65101786. 2020 Zhao, B. et al. Triple u-net: Hematoxylin-aware nuclei segmentation with progressive dense feature aggregation. Med. Image Analysis 65, 101786, 10.1016/j."
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.media.2020.101786(2020).AdualdecoderU-Net-based,https://doi.org/10.1016/j.media.2020.101786(2020).AdualdecoderU-Net-based,"s65101786. 2020 Zhao, B. et al. Triple u-net: Hematoxylin-aware nuclei segmentation with progressive dense feature aggregation. Med. Image Analysis 65, 101786, 10.1016/j.media.2020.101786(2020).AdualdecoderU-Net-based model for nuclei instance segmentation in hematoxylin and eosin-stained histological images AMahbod 10.3389/fmed.2022.978146Front.Medicine92022Mahbod, A. et al"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,"10.3389/fmed.2022.978146Front.Medicine92022Mahbod,",https://doi.org/10.3389/fmed.2022.978146Front.Medicine92022Mahbod,", 10.1016/j.media.2020.101786(2020).AdualdecoderU-Net-based model for nuclei instance segmentation in hematoxylin and eosin-stained histological images AMahbod 10.3389/fmed.2022.978146Front.Medicine92022Mahbod, A. et al. A dual decoder U-Net-based model for nuclei instance segmentation in hematoxylin and eosin-stained histological images. Front. Medicine 9, 10.3389/fm"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.3389/fmed.2022.978146(2022).Unsupervisedreversedomainadaptation,https://doi.org/10.3389/fmed.2022.978146(2022).Unsupervisedreversedomainadaptation,"022Mahbod, A. et al. A dual decoder U-Net-based model for nuclei instance segmentation in hematoxylin and eosin-stained histological images. Front. Medicine 9, 10.3389/fmed.2022.978146(2022).Unsupervisedreversedomainadaptation for synthetic medical images via adversarial training FMahmood RChen NJDurr 10.1109/TMI.2018.2842767IEEETransactionsonMed.Imaging 37 2018 Mahmood, F., Chen, R."
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/TMI.2018.2842767IEEETransactionsonMed.Imaging,https://doi.org/10.1109/TMI.2018.2842767IEEETransactionsonMed.Imaging,"ont. Medicine 9, 10.3389/fmed.2022.978146(2022).Unsupervisedreversedomainadaptation for synthetic medical images via adversarial training FMahmood RChen NJDurr 10.1109/TMI.2018.2842767IEEETransactionsonMed.Imaging 37 2018 Mahmood, F., Chen, R. & Durr, N. J. Unsupervised reverse domain adaptation for synthetic medical images via adversarial training. IEEE Transactions on"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/TMI.2018.2842767(2018).Anannotatedfluorescenceimage,https://doi.org/10.1109/TMI.2018.2842767(2018).Anannotatedfluorescenceimage,"R. & Durr, N. J. Unsupervised reverse domain adaptation for synthetic medical images via adversarial training. IEEE Transactions on Med. Imaging 37, 2572-2581, 10.1109/TMI.2018.2842767(2018).Anannotatedfluorescenceimage dataset for training nuclear segmentation methods FKromp 10.1038/s41597-020-00608-wSci.Data72020Kromp, F. et al. An annotated fluorescence image dataset for tr"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,"10.1038/s41597-020-00608-wSci.Data72020Kromp,",https://doi.org/10.1038/s41597-020-00608-wSci.Data72020Kromp,"ransactions on Med. Imaging 37, 2572-2581, 10.1109/TMI.2018.2842767(2018).Anannotatedfluorescenceimage dataset for training nuclear segmentation methods FKromp 10.1038/s41597-020-00608-wSci.Data72020Kromp, F. et al. An annotated fluorescence image dataset for training nuclear segmentation methods. Sci. Data 7, 1-8, https://doi.org/10.1038/s41597-020-00608-w(2020)"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,"10.3390/diagnostics11060967Diagnostics112021Mahbod,",https://doi.org/10.3390/diagnostics11060967Diagnostics112021Mahbod,"08-w(2020).Investigatingtheimpactof the bit depth of fluorescence-stained images on the performance of deep learning-based nuclei instance segmentation AMahbod 10.3390/diagnostics11060967Diagnostics112021Mahbod, A. et al. Investigating the impact of the bit depth of fluorescence-stained images on the performance of deep learning-based nuclei instance segmentation. Diag"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.3390/diagnostics11060967(2021).MoNuSAC2020:Amulti-organnuclei,https://doi.org/10.3390/diagnostics11060967(2021).MoNuSAC2020:Amulti-organnuclei,"nvestigating the impact of the bit depth of fluorescence-stained images on the performance of deep learning-based nuclei instance segmentation. Diagnostics 11, 10.3390/diagnostics11060967(2021).MoNuSAC2020:Amulti-organnuclei segmentation and classification challenge RVerma 10.1109/TMI.2021.3085712IEEETransactionsonMed.Imaging 1 1 2021 Verma, R. et al. MoNuSAC2020: A multi-organ nuc"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/TMI.2021.3085712IEEETransactionsonMed.Imaging,https://doi.org/10.1109/TMI.2021.3085712IEEETransactionsonMed.Imaging,"nuclei instance segmentation. Diagnostics 11, 10.3390/diagnostics11060967(2021).MoNuSAC2020:Amulti-organnuclei segmentation and classification challenge RVerma 10.1109/TMI.2021.3085712IEEETransactionsonMed.Imaging 1 1 2021 Verma, R. et al. MoNuSAC2020: A multi-organ nuclei segmentation and classification challenge. IEEE Transactions on Med. Imaging 1-1, 10.1109/TMI.2021."
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/TMI.2021.3085712(2021).Anopenpan-cancerhistology,https://doi.org/10.1109/TMI.2021.3085712(2021).Anopenpan-cancerhistology,"ionsonMed.Imaging 1 1 2021 Verma, R. et al. MoNuSAC2020: A multi-organ nuclei segmentation and classification challenge. IEEE Transactions on Med. Imaging 1-1, 10.1109/TMI.2021.3085712(2021).Anopenpan-cancerhistology dataset for nuclei instance segmentation and classification JGamper NAlemi Koohbanani KBenet AKhuram NRajpoot Pannuke 10.1007/978-3-030-23937-4_2DigitalPatholo"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1007/978-3-030-23937-4_2DigitalPathologyCCReyes-AldasoroAJanowczykMVeta,https://doi.org/10.1007/978-3-030-23937-4_2DigitalPathologyCCReyes-AldasoroAJanowczykMVeta,"1.3085712(2021).Anopenpan-cancerhistology dataset for nuclei instance segmentation and classification JGamper NAlemi Koohbanani KBenet AKhuram NRajpoot Pannuke 10.1007/978-3-030-23937-4_2DigitalPathologyCCReyes-AldasoroAJanowczykMVeta PBankhead KSirinukunwattana Cham Springer International Publishing 2019 Gamper, J., Alemi Koohbanani, N., Benet, K., Khuram, A. & Rajpoot, N. PanNuke: An open"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,"10.1038/s41597-020-0528-1Sci.data72020Hou,",https://doi.org/10.1038/s41597-020-0528-1Sci.data72020Hou,"rence on Computer Vision Workshops, 684-693 (2021). Dataset of segmented nuclei in hematoxylin and eosin stained histopathology images of ten cancer types LHou 10.1038/s41597-020-0528-1Sci.data72020Hou, L. et al. Dataset of segmented nuclei in hematoxylin and eosin stained histopathology images of ten cancer types. Sci. data 7, 1-12, 10.1038/s41597-020-0528-1("
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1038/s41597-020-0528-1(2020).CoNICchallenge:Pushingthe,https://doi.org/10.1038/s41597-020-0528-1(2020).CoNICchallenge:Pushingthe,"20-0528-1Sci.data72020Hou, L. et al. Dataset of segmented nuclei in hematoxylin and eosin stained histopathology images of ten cancer types. Sci. data 7, 1-12, 10.1038/s41597-020-0528-1(2020).CoNICchallenge:Pushingthe frontiers of nuclear detection, segmentation, classification and counting SGraham arXiv:2303.06274 2023 arXiv preprint Graham, S. et al. CoNIC challenge: Pushi"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.media.2020.101771Med.ImageAnalysis652020,https://doi.org/10.1016/j.media.2020.101771Med.ImageAnalysis652020,"iv:2202.08195 (2022). NuClick: deep learning framework for interactive segmentation of microscopic images AlemiKoohbanani NJahanifar MZamani Tajadin NRajpoot N 10.1016/j.media.2020.101771Med.ImageAnalysis652020 Alemi Koohbanani, N., Jahanifar, M., Zamani Tajadin, N. & Rajpoot, N. NuClick: deep learning framework for interactive segmentation of microscopic images. Med."
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.media.2020.101771(2020).Methodsforsegmentationand,https://doi.org/10.1016/j.media.2020.101771(2020).Methodsforsegmentationand,"ifar, M., Zamani Tajadin, N. & Rajpoot, N. NuClick: deep learning framework for interactive segmentation of microscopic images. Med. Image Analysis 65, 101771, 10.1016/j.media.2020.101771(2020).Methodsforsegmentationand classification of digital microscopy tissue images QDVu 10.3389/fbioe.2019.00053Front.Bioeng.Biotechnol72019 Vu, Q. D. et al. Methods for segmentation and clas"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.3389/fbioe.2019.00053Front.Bioeng.Biotechnol72019,https://doi.org/10.3389/fbioe.2019.00053Front.Bioeng.Biotechnol72019,"pic images. Med. Image Analysis 65, 101771, 10.1016/j.media.2020.101771(2020).Methodsforsegmentationand classification of digital microscopy tissue images QDVu 10.3389/fbioe.2019.00053Front.Bioeng.Biotechnol72019 Vu, Q. D. et al. Methods for segmentation and classification of digital microscopy tissue images. Front. Bioeng. Biotechnol. 7, 53, 10.3389/fbioe.2019.00053(20"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.3389/fbioe.2019.00053(2019).Localitysensitivedeeplearning,https://doi.org/10.3389/fbioe.2019.00053(2019).Localitysensitivedeeplearning,"ront.Bioeng.Biotechnol72019 Vu, Q. D. et al. Methods for segmentation and classification of digital microscopy tissue images. Front. Bioeng. Biotechnol. 7, 53, 10.3389/fbioe.2019.00053(2019).Localitysensitivedeeplearning for detection and classification of nuclei in routine colon cancer histology images KSirin 10.1109/TMI.2016.2525803IEEETransactiononMed.Imaging 35 2016 Sirin,"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/TMI.2016.2525803IEEETransactiononMed.Imaging,https://doi.org/10.1109/TMI.2016.2525803IEEETransactiononMed.Imaging,"7, 53, 10.3389/fbioe.2019.00053(2019).Localitysensitivedeeplearning for detection and classification of nuclei in routine colon cancer histology images KSirin 10.1109/TMI.2016.2525803IEEETransactiononMed.Imaging 35 2016 Sirin, K. et al. Locality sensitive deep learning for detection and classification of nuclei in routine colon cancer histology images. IEEE Transaction"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.1109/TMI.2016.2525803(2016).Deeplearningfordigital,https://doi.org/10.1109/TMI.2016.2525803(2016).Deeplearningfordigital,"ty sensitive deep learning for detection and classification of nuclei in routine colon cancer histology images. IEEE Transaction on Med. Imaging 35, 1196-1206, 10.1109/TMI.2016.2525803(2016).Deeplearningfordigital pathology image analysis: A comprehensive tutorial with selected use cases AJanowczyk AMadabhushi 10.4103/2153-3539.186902J.Pathol.Informatics72016 Janowczyk,"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.4103/2153-3539.186902J.Pathol.Informatics72016,https://doi.org/10.4103/2153-3539.186902J.Pathol.Informatics72016,"6-1206, 10.1109/TMI.2016.2525803(2016).Deeplearningfordigital pathology image analysis: A comprehensive tutorial with selected use cases AJanowczyk AMadabhushi 10.4103/2153-3539.186902J.Pathol.Informatics72016 Janowczyk, A. & Madabhushi, A. Deep learning for digital pathology image analysis: A comprehensive tutorial with selected use cases. J. Pathol. Informatics 7,"
2308.01760v1.pdf,grobid_tei,full_tei_text,,doi,10.4103/2153-3539.186902(2016).Crowdsourcingimageannotationfor,https://doi.org/10.4103/2153-3539.186902(2016).Crowdsourcingimageannotationfor,"owczyk, A. & Madabhushi, A. Deep learning for digital pathology image analysis: A comprehensive tutorial with selected use cases. J. Pathol. Informatics 7, 29, 10.4103/2153-3539.186902(2016).Crowdsourcingimageannotationfor nucleus detection and segmentation in computational pathology: evaluating experts, automated methods, and the crowd HIrshad 10.1142/9789814644730_0029Pacificsy"
